Data da Venda,ID da Venda,ID do Cliente,Nome do Cliente,Produto,ID do Produto,Categoria,Preço Unitário,Quantidade,Valor Total,Meio de Pagamento,Vendedor,Região,Status da Venda
19/05/2024,0870,369,Lavínia Novaes,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Transferência,Thiago Azevedo,Sul,Cancelada
20/04/2024,0871,474,Alexia Silveira,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Transferência,Heitor Almeida,Nordeste,Cancelada
26/04/2024,0872,817,Enrico Lopes,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Transferência,Vitor Freitas,Centro-Oeste,Cancelada
03/08/2024,0873,284,Maria Eduarda da Costa,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Dinheiro,Arthur Ramos,Norte,Pendente
18/05/2024,0874,376,Daniel Ferreira,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Transferência,Sr. Enzo Fernandes,Sudeste,Concluída
10/11/2024,0875,249,Bryan Nunes,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Cartão,Clara Cardoso,Nordeste,Cancelada
08/10/2024,0876,611,Dr. Davi Rodrigues,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Pix,Dra. Maria Julia Castro,Sudeste,Cancelada
19/08/2024,0877,356,Fernanda Azevedo,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Cartão,Dra. Isis Cardoso,Nordeste,Concluída
29/10/2024,0878,320,Vitor Melo,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Cartão,Dr. Kaique Costa,Sudeste,Pendente
26/10/2024,0879,442,Vinicius Alves,Teclado RGB,2005,Acessórios,300.0,3,900.0,Pix,Stephany Nascimento,Sul,Pendente
22/01/2024,0880,929,Luiz Miguel Barbosa,Teclado RGB,2005,Acessórios,300.0,3,900.0,Cartão,Sr. Igor Santos,Sudeste,Concluída
27/09/2024,0881,459,Davi Lucas Barros,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Sabrina Novaes,Centro-Oeste,Cancelada
22/06/2024,0882,432,Maria Julia Santos,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Cartão,Enzo Gabriel Pinto,Sudeste,Pendente
22/04/2024,0883,393,Bianca Costela,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Dinheiro,Sr. Lucas Barros,Centro-Oeste,Cancelada
31/07/2024,0884,746,Emanuella Cardoso,Monitor HD,2007,Eletrônicos,1000.0,1,1000.0,Cartão,Lívia Pinto,Nordeste,Cancelada
27/10/2024,0885,333,Srta. Sophie Cunha,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Pix,Maria Eduarda da Paz,Centro-Oeste,Pendente
08/07/2024,0886,760,Milena da Paz,Monitor HD,2007,Eletrônicos,1000.0,3,3000.0,Transferência,Mariana Souza,Centro-Oeste,Pendente
05/04/2024,0887,701,Breno Fogaça,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Dinheiro,Giovanna Carvalho,Nordeste,Concluída
13/02/2024,0888,228,Júlia Pereira,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Cartão,Dr. Diogo Martins,Nordeste,Concluída
13/05/2024,0889,506,Milena Araújo,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Cartão,Davi Luiz Monteiro,Sudeste,Pendente
27/08/2024,0890,155,Mariane da Conceição,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Cartão,Amanda Dias,Norte,Cancelada
18/03/2024,0891,732,Isadora da Costa,Mouse Wireless,2003,Acessórios,150.0,1,150.0,Transferência,Srta. Ana Sophia Barros,Centro-Oeste,Concluída
04/04/2024,0892,353,Bianca Gomes,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Dinheiro,Joaquim Correia,Nordeste,Pendente
28/04/2024,0893,958,Lorena Aragão,Mouse Wireless,2003,Acessórios,150.0,1,150.0,Cartão,Sr. Vicente Teixeira,Centro-Oeste,Cancelada
23/03/2024,0894,984,Marcelo Silveira,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Pix,Marcos Vinicius Rocha,Sul,Cancelada
29/08/2024,0895,238,Srta. Olivia Aragão,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Transferência,Maria Luiza Souza,Sul,Cancelada
17/01/2024,0896,636,Davi Luiz Caldeira,Teclado RGB,2005,Acessórios,300.0,3,900.0,Transferência,Eduardo Fogaça,Sul,Concluída
21/01/2024,0897,924,Milena Alves,Laptop ABC,2002,Eletrônicos,3500.0,4,14000.0,Pix,João Pedro Fogaça,Centro-Oeste,Cancelada
14/09/2024,0898,366,Isabelly Cavalcanti,Mouse Wireless,2003,Acessórios,150.0,3,450.0,Cartão,Gustavo Nogueira,Norte,Pendente
30/03/2024,0899,934,Maitê Castro,Mouse Wireless,2003,Acessórios,150.0,3,450.0,Pix,Dr. Noah Teixeira,Sudeste,Pendente
04/02/2024,0900,108,Eduardo Santos,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Pix,Maria Eduarda Aragão,Norte,Cancelada
16/01/2024,0901,917,Luiz Miguel Lima,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Dinheiro,Dr. João Vitor da Cruz,Norte,Pendente
08/01/2024,0902,482,Dr. João Gabriel Jesus,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Transferência,Luiz Fernando Freitas,Sudeste,Concluída
11/11/2024,0903,267,Pedro Lucas Fernandes,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Dinheiro,Alice Freitas,Centro-Oeste,Concluída
28/03/2024,0904,532,Joaquim Novaes,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Pix,Beatriz Carvalho,Centro-Oeste,Pendente
10/10/2024,0905,860,Manuela Dias,Teclado RGB,2005,Acessórios,300.0,4,1200.0,Dinheiro,Eduarda da Costa,Norte,Concluída
14/06/2024,0906,239,Otávio Melo,Teclado RGB,2005,Acessórios,300.0,1,300.0,Transferência,Maria Cecília Costela,Sul,Cancelada
21/03/2024,0907,378,Beatriz Viana,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Pix,Yasmin da Paz,Norte,Concluída
23/02/2024,0908,150,Ryan Souza,Smartphone XYZ,2001,Eletrônicos,1200.0,2,2400.0,Cartão,Leandro da Conceição,Centro-Oeste,Cancelada
11/09/2024,0909,228,Bruna Lopes,Impressora Laser,2008,Eletrônicos,2000.0,1,2000.0,Dinheiro,Matheus Teixeira,Norte,Concluída
06/10/2024,0910,115,Diego Lopes,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Pix,Thomas Araújo,Sudeste,Cancelada
24/10/2024,0911,904,Dr. Juan Jesus,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Transferência,Sofia Freitas,Norte,Cancelada
29/02/2024,0912,182,Calebe Costela,Mouse Wireless,2003,Acessórios,150.0,1,150.0,Pix,Antônio Fogaça,Sudeste,Concluída
23/08/2024,0913,656,Mariana Dias,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Dinheiro,Daniela Dias,Centro-Oeste,Cancelada
23/09/2024,0914,948,João Gabriel Cardoso,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Dinheiro,Sra. Beatriz Santos,Sudeste,Cancelada
24/11/2024,0915,353,Lorena Moura,Smartphone XYZ,2001,Eletrônicos,1200.0,2,2400.0,Transferência,João Pedro Rodrigues,Norte,Pendente
03/07/2024,0916,781,Davi Lucca da Mota,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Transferência,Arthur Oliveira,Centro-Oeste,Cancelada
23/10/2024,0917,262,Gabriel Oliveira,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Cartão,Vinicius da Paz,Centro-Oeste,Cancelada
21/10/2024,0918,753,Bernardo da Luz,Teclado RGB,2005,Acessórios,300.0,2,600.0,Pix,Mariana Rodrigues,Norte,Pendente
24/09/2024,0919,323,Dr. Felipe Pereira,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Transferência,Stephany Barbosa,Centro-Oeste,Concluída
24/08/2024,0920,271,Sra. Rebeca Lopes,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Cartão,Mariana Teixeira,Sudeste,Concluída
22/07/2024,0921,109,Rafaela Azevedo,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Transferência,Ana Lívia Porto,Sul,Concluída
26/06/2024,0922,480,Felipe Silveira,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Dinheiro,Julia Barbosa,Sudeste,Concluída
04/08/2024,0923,802,Manuela Barros,Fone Bluetooth,2006,Acessórios,250.0,1,250.0,Cartão,Gustavo Pires,Centro-Oeste,Pendente
03/06/2024,0924,257,Yago Gomes,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Transferência,Bárbara Pereira,Nordeste,Cancelada
24/04/2024,0925,671,Ana Beatriz Silveira,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Dinheiro,Lucas Gabriel Porto,Norte,Pendente
05/02/2024,0926,486,Dra. Ana Sophia da Mata,Fone Bluetooth,2006,Acessórios,250.0,2,500.0,Pix,Pietra Viana,Norte,Cancelada
22/02/2024,0927,823,Júlia Martins,Impressora Laser,2008,Eletrônicos,2000.0,5,10000.0,Pix,Alice da Luz,Sul,Pendente
25/06/2024,0928,601,Raquel da Paz,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Ana Laura Fernandes,Sul,Cancelada
05/05/2024,0929,431,Dra. Raquel da Cruz,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Dinheiro,Dra. Ana Vitória Carvalho,Norte,Pendente
14/02/2024,0930,258,Sra. Maysa Moreira,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Pix,Luiz Miguel Nogueira,Sul,Cancelada
09/10/2024,0931,564,Mariana da Cruz,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Transferência,Maria Clara Nascimento,Nordeste,Concluída
18/01/2024,0932,734,Isaac da Costa,Fone Bluetooth,2006,Acessórios,250.0,5,1250.0,Dinheiro,Danilo da Luz,Centro-Oeste,Pendente
25/10/2024,0933,164,Srta. Kamilly Lima,Monitor HD,2007,Eletrônicos,1000.0,2,2000.0,Transferência,Thomas Porto,Sul,Concluída
22/04/2024,0934,727,Carolina Costa,Teclado RGB,2005,Acessórios,300.0,3,900.0,Transferência,Eduardo Almeida,Centro-Oeste,Concluída
29/08/2024,0935,198,André Ramos,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Dinheiro,Luna Viana,Nordeste,Concluída
09/11/2024,0936,306,Otávio Sales,Laptop ABC,2002,Eletrônicos,3500.0,4,14000.0,Dinheiro,Enrico Ribeiro,Norte,Concluída
25/06/2024,0937,684,Laura Cardoso,Monitor HD,2007,Eletrônicos,1000.0,4,4000.0,Pix,Maria Vitória Almeida,Norte,Cancelada
05/04/2024,0938,326,Emilly da Rocha,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Dinheiro,Diego da Conceição,Sudeste,Concluída
22/01/2024,0939,579,Isabel Azevedo,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Transferência,Arthur Jesus,Centro-Oeste,Pendente
08/05/2024,0940,159,Benjamin Cavalcanti,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Cartão,Camila da Cruz,Norte,Cancelada
18/09/2024,0941,179,Paulo da Luz,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Cartão,Sofia Moreira,Norte,Pendente
14/01/2024,0942,336,Vitor Jesus,Monitor HD,2007,Eletrônicos,1000.0,2,2000.0,Dinheiro,Dr. João Miguel Campos,Sul,Pendente
21/10/2024,0943,354,Maria Clara Campos,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Transferência,Lucas Cunha,Norte,Pendente
17/02/2024,0944,690,Sra. Helena Souza,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Transferência,Marcela da Rocha,Norte,Concluída
27/09/2024,0945,911,Paulo Caldeira,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Transferência,Murilo Souza,Sul,Cancelada
04/02/2024,0946,773,Rebeca Gomes,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Transferência,Maria Lopes,Centro-Oeste,Cancelada
10/04/2024,0947,663,Maria Julia Moraes,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Transferência,Paulo Sales,Sudeste,Pendente
20/07/2024,0948,431,Dra. Luna Sales,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Paulo Dias,Sudeste,Pendente
02/10/2024,0949,862,Diogo Almeida,Teclado RGB,2005,Acessórios,300.0,3,900.0,Transferência,Antônio Rezende,Sudeste,Cancelada
30/08/2024,0950,100,Vicente da Rocha,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Cartão,Kamilly Oliveira,Sul,Concluída
18/01/2024,0951,409,Dr. Matheus da Rosa,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Dinheiro,Pedro Miguel da Paz,Nordeste,Cancelada
24/09/2024,0952,122,Fernando Campos,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Dinheiro,Heitor Santos,Norte,Concluída
01/08/2024,0953,571,Sr. Carlos Eduardo Melo,Fone Bluetooth,2006,Acessórios,250.0,2,500.0,Dinheiro,Dr. Thiago Araújo,Centro-Oeste,Cancelada
19/11/2024,0954,696,Diogo Melo,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Pix,Dr. Lucas Azevedo,Centro-Oeste,Concluída
07/09/2024,0955,684,Lucca da Costa,Monitor HD,2007,Eletrônicos,1000.0,5,5000.0,Dinheiro,Laís Teixeira,Norte,Pendente
10/05/2024,0956,432,Valentina Oliveira,Impressora Laser,2008,Eletrônicos,2000.0,2,4000.0,Transferência,Srta. Manuela Jesus,Sul,Concluída
07/08/2024,0957,709,Dra. Gabrielly Teixeira,Teclado RGB,2005,Acessórios,300.0,1,300.0,Transferência,Emanuel Melo,Norte,Concluída
06/11/2024,0958,889,Sr. Davi Lucas Freitas,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Transferência,Joaquim Nascimento,Sudeste,Concluída
31/08/2024,0959,990,Bárbara Nogueira,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Cartão,Noah Correia,Sudeste,Concluída
30/10/2024,0960,412,Thales Lopes,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Dinheiro,Srta. Emanuelly Oliveira,Centro-Oeste,Pendente
03/02/2024,0961,814,Eduarda Moura,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Cartão,Fernanda da Rosa,Sudeste,Cancelada
22/07/2024,0962,870,Davi Correia,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Transferência,Sr. Yago da Paz,Centro-Oeste,Cancelada
05/02/2024,0963,251,Lívia Araújo,Mouse Wireless,2003,Acessórios,150.0,3,450.0,Cartão,Lívia da Costa,Sudeste,Pendente
14/03/2024,0964,863,Dr. Thomas Souza,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Transferência,Yago Martins,Centro-Oeste,Concluída
25/02/2024,0965,508,Luiz Henrique Costela,Monitor HD,2007,Eletrônicos,1000.0,2,2000.0,Dinheiro,Thiago Azevedo,Sudeste,Pendente
27/06/2024,0966,302,Raquel Silveira,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Dinheiro,Alexandre Lima,Sul,Pendente
18/01/2024,0967,853,Maria Vitória Carvalho,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Cartão,Dr. Augusto Cavalcanti,Centro-Oeste,Cancelada
21/07/2024,0968,431,Sofia Lima,Laptop ABC,2002,Eletrônicos,3500.0,1,3500.0,Transferência,Murilo Lima,Sudeste,Cancelada
05/09/2024,0969,456,Igor da Paz,Smartwatch DEF,2004,Eletrônicos,800.0,3,2400.0,Pix,Gustavo Henrique Freitas,Sul,Pendente
25/07/2024,0970,124,Dr. Raul Costa,Teclado RGB,2005,Acessórios,300.0,2,600.0,Pix,Davi Lucas da Cruz,Sul,Cancelada
16/04/2024,0971,738,André Silva,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Cartão,Emanuel Viana,Nordeste,Concluída
16/05/2024,0972,801,Gabrielly Fogaça,Fone Bluetooth,2006,Acessórios,250.0,2,500.0,Cartão,Thales Gomes,Norte,Pendente
10/08/2024,0973,155,Davi Luiz Cardoso,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Paulo Mendes,Centro-Oeste,Concluída
28/07/2024,0974,451,Ana Beatriz Costela,Laptop ABC,2002,Eletrônicos,3500.0,3,10500.0,Transferência,Lucas Barros,Sudeste,Concluída
11/02/2024,0975,439,Ana Beatriz Carvalho,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Julia da Luz,Nordeste,Pendente
30/09/2024,0976,635,Maria Sophia Porto,Teclado RGB,2005,Acessórios,300.0,5,1500.0,Transferência,Isabella Lima,Sul,Pendente
09/05/2024,0977,244,Theo Teixeira,Smartphone XYZ,2001,Eletrônicos,1200.0,4,4800.0,Cartão,Vitor Gabriel Rezende,Centro-Oeste,Concluída
08/08/2024,0978,161,Bryan Rezende,Teclado RGB,2005,Acessórios,300.0,2,600.0,Pix,Lorenzo Lima,Norte,Cancelada
22/09/2024,0979,770,Rafaela Rezende,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Transferência,Daniela das Neves,Centro-Oeste,Pendente
25/02/2024,0980,972,Emanuella Moreira,Fone Bluetooth,2006,Acessórios,250.0,1,250.0,Cartão,Carolina Melo,Centro-Oeste,Pendente
02/11/2024,0981,495,Dr. Luigi Araújo,Smartwatch DEF,2004,Eletrônicos,800.0,4,3200.0,Cartão,Lucas Correia,Centro-Oeste,Cancelada
16/05/2024,0982,987,Letícia da Cunha,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Dinheiro,Vitor Monteiro,Sul,Cancelada
22/08/2024,0983,674,Ana Silva,Smartphone XYZ,2001,Eletrônicos,1200.0,1,1200.0,Dinheiro,João Cavalcanti,Sul,Cancelada
06/05/2024,0984,441,Milena Cardoso,Impressora Laser,2008,Eletrônicos,2000.0,4,8000.0,Dinheiro,Luiz Otávio Rezende,Norte,Cancelada
04/06/2024,0985,800,Júlia Duarte,Fone Bluetooth,2006,Acessórios,250.0,3,750.0,Pix,Elisa Vieira,Nordeste,Pendente
02/03/2024,0986,382,Joana Campos,Smartphone XYZ,2001,Eletrônicos,1200.0,3,3600.0,Transferência,Sr. Ryan Pinto,Norte,Pendente
31/10/2024,0987,386,Maria Fernanda Mendes,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Pix,Olivia Duarte,Sudeste,Pendente
08/03/2024,0988,240,Natália Cardoso,Laptop ABC,2002,Eletrônicos,3500.0,4,14000.0,Dinheiro,Dra. Maria Julia Rodrigues,Sudeste,Concluída
14/02/2024,0989,686,Maria Vitória Rezende,Mouse Wireless,2003,Acessórios,150.0,4,600.0,Pix,Sr. Leonardo da Luz,Sul,Cancelada
29/04/2024,0990,559,Ana Clara Cavalcanti,Mouse Wireless,2003,Acessórios,150.0,2,300.0,Dinheiro,Maria Vitória Nascimento,Sul,Pendente
07/05/2024,0991,800,Melissa Caldeira,Smartwatch DEF,2004,Eletrônicos,800.0,2,1600.0,Pix,Enrico Cunha,Sul,Concluída
13/08/2024,0992,540,Agatha da Conceição,Mouse Wireless,2003,Acessórios,150.0,5,750.0,Dinheiro,Brenda Porto,Centro-Oeste,Concluída
25/07/2024,0993,670,João Pedro Porto,Laptop ABC,2002,Eletrônicos,3500.0,2,7000.0,Pix,Emanuel Lopes,Nordeste,Pendente
26/04/2024,0994,130,Vitória Jesus,Fone Bluetooth,2006,Acessórios,250.0,4,1000.0,Transferência,Raquel Monteiro,Centro-Oeste,Cancelada
04/02/2024,0995,863,Alana Silva,Teclado RGB,2005,Acessórios,300.0,2,600.0,Dinheiro,Ana Gonçalves,Norte,Concluída
25/01/2024,0996,289,Sr. Alexandre Moraes,Smartphone XYZ,2001,Eletrônicos,1200.0,5,6000.0,Pix,Gustavo Henrique Araújo,Sul,Pendente
01/04/2024,0997,727,Pietra Novaes,Smartwatch DEF,2004,Eletrônicos,800.0,5,4000.0,Dinheiro,Gabrielly Nascimento,Nordeste,Pendente
06/06/2024,0998,126,Larissa Viana,Fone Bluetooth,2006,Acessórios,250.0,1,250.0,Transferência,Rafael da Luz,Nordeste,Pendente
03/07/2024,0999,966,Diogo Nogueira,Impressora Laser,2008,Eletrônicos,2000.0,3,6000.0,Dinheiro,Dr. Davi Lucas Gomes,Sudeste,Cancelada
17/09/2024,1000,585,Daniel Alves,Mouse Wireless,2003,Acessórios,150.0,2,300.0,Dinheiro,Pedro Aragão,Nordeste,Concluída
